symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
MNQU2,-2,0,0.25,919594104,919594144,1,11650.25,11654.00,$7.50,06/22/2022 12:13:46,06/22/2022 12:17:13,3min 27sec
MNQU2,-2,0,0.25,919594225,919594259,1,11672.00,11674.50,$5.00,06/22/2022 12:22:17,06/22/2022 12:23:04,46sec
MNQU2,-2,0,0.25,919594275,919594315,1,11669.75,11673.00,$6.50,06/22/2022 12:47:11,06/22/2022 12:48:22,1min 10sec
MNQU2,-2,0,0.25,919594378,919594349,1,11647.50,11650.00,$5.00,06/22/2022 12:58:01,06/22/2022 12:57:43,18sec
MNQU2,-2,0,0.25,919594412,919594441,1,11671.00,11672.50,$3.00,06/22/2022 13:03:52,06/22/2022 13:04:07,15sec
MNQU2,-2,0,0.25,919594457,919594491,1,11690.00,11695.00,$10.00,06/22/2022 13:07:41,06/22/2022 13:08:13,32sec
MNQU2,-2,0,0.25,919594507,919594536,1,11703.00,11704.50,$3.00,06/22/2022 13:09:25,06/22/2022 13:09:41,16sec
MNQU2,-2,0,0.25,919594554,919594584,1,11706.00,11709.50,$7.00,06/22/2022 13:15:00,06/22/2022 13:15:30,30sec
MNQU2,-2,0,0.25,919594600,919594634,1,11715.00,11716.00,$2.00,06/22/2022 13:16:43,06/22/2022 13:18:09,1min 26sec
MNQU2,-2,0,0.25,919594650,919594738,1,11714.00,11663.25,$(101.50),06/22/2022 13:19:29,06/22/2022 13:42:57,23min 27sec
MNQU2,-2,0,0.25,919594686,919594738,1,11684.00,11663.25,$(41.50),06/22/2022 13:21:59,06/22/2022 13:42:57,20min 57sec
NQU2,-2,0,0.25,919594797,919594756,1,11665.25,11668.50,$65.00,06/22/2022 13:47:56,06/22/2022 13:45:07,2min 48sec
NQU2,-2,0,0.25,919594866,919594831,1,11657.25,11659.50,$45.00,06/22/2022 13:49:08,06/22/2022 13:49:00,7sec
NQU2,-2,0,0.25,919594965,919594936,1,11647.50,11649.75,$45.00,06/22/2022 13:50:47,06/22/2022 13:50:43,4sec
NQU2,-2,0,0.25,921996015,919594985,1,11654.50,11655.00,$10.00,06/22/2022 13:52:56,06/22/2022 13:52:53,3sec
NQU2,-2,0,0.25,921996115,921996079,1,11652.25,11657.25,$100.00,06/22/2022 14:01:04,06/22/2022 14:01:01,2sec
NQU2,-2,0,0.25,921996190,921996161,1,11658.50,11659.00,$10.00,06/22/2022 14:09:56,06/22/2022 14:09:51,5sec
NQU2,-2,0,0.25,921996235,921996206,1,11644.75,11646.00,$25.00,06/22/2022 14:11:00,06/22/2022 14:10:56,4sec
NQU2,-2,0,0.25,921996309,921996269,1,11649.25,11647.75,$(30.00),06/22/2022 14:18:19,06/22/2022 14:13:46,4min 33sec
NQU2,-2,0,0.25,921996354,921996325,1,11645.25,11646.00,$15.00,06/22/2022 14:18:57,06/22/2022 14:18:41,16sec
NQU2,-2,0,0.25,921996399,921996370,1,11639.25,11640.00,$15.00,06/22/2022 14:19:38,06/22/2022 14:19:19,19sec
NQU2,-2,0,0.25,921996450,921996415,1,11644.00,11645.25,$25.00,06/22/2022 14:22:01,06/22/2022 14:21:51,9sec
NQU2,-2,0,0.25,921996531,921996502,1,11617.25,11620.00,$55.00,06/22/2022 14:26:57,06/22/2022 14:26:55,2sec
NQU2,-2,0,0.25,921996580,921996551,1,11597.25,11600.00,$55.00,06/22/2022 14:32:21,06/22/2022 14:32:18,2sec
