symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
MNQU2,-2,0,0.25,957637059,957637028,1,11986.50,11990.00,$7.00,07/18/2022 13:12:41,07/18/2022 13:12:37,3sec
MNQU2,-2,0,0.25,957637186,957637093,1,11983.00,11975.00,$(16.00),07/18/2022 13:40:39,07/18/2022 13:31:35,9min 4sec
MNQU2,-2,0,0.25,957637186,957637129,1,11983.00,12000.00,$34.00,07/18/2022 13:40:39,07/18/2022 13:38:19,2min 20sec
MNQU2,-2,0,0.25,957637249,957637204,1,11975.75,11978.25,$5.00,07/18/2022 13:42:35,07/18/2022 13:41:33,1min 2sec
MNQU2,-2,0,0.25,957637299,957637265,1,11958.75,11960.00,$2.50,07/18/2022 13:46:42,07/18/2022 13:44:06,2min 35sec
MNQU2,-2,0,0.25,957637349,957637315,1,11955.75,11958.00,$4.50,07/18/2022 13:50:30,07/18/2022 13:48:20,2min 9sec
MNQU2,-2,0,0.25,957637422,957637383,1,11940.50,11945.00,$9.00,07/18/2022 13:52:14,07/18/2022 13:51:02,1min 11sec
MNQU2,-2,0,0.25,957637513,957637474,1,11927.75,11930.00,$4.50,07/18/2022 13:55:46,07/18/2022 13:53:42,2min 3sec
MNQU2,-2,0,0.25,957637581,957637547,1,11921.50,11925.00,$7.00,07/18/2022 14:00:02,07/18/2022 13:59:41,21sec
MNQU2,-2,0,0.25,957637649,957637615,1,11935.75,11938.00,$4.50,07/18/2022 14:06:40,07/18/2022 14:05:52,48sec
MNQU2,-2,0,0.25,957637693,957637665,1,11939.25,11944.00,$9.50,07/18/2022 14:10:52,07/18/2022 14:10:12,40sec
MNQU2,-2,0,0.25,957637751,957637715,1,11946.00,11947.75,$3.50,07/18/2022 14:26:06,07/18/2022 14:25:32,33sec
MNQU2,-2,0,0.25,957637916,957637887,1,11925.25,11927.00,$3.50,07/18/2022 14:29:23,07/18/2022 14:29:10,13sec
MNQU2,-2,0,0.25,957637967,957637932,1,11917.50,11919.75,$4.50,07/18/2022 14:30:06,07/18/2022 14:29:53,13sec
MNQU2,-2,0,0.25,960055059,960055020,1,11903.25,11906.00,$5.50,07/18/2022 14:36:04,07/18/2022 14:34:32,1min 31sec
MNQU2,-2,0,0.25,960055114,960055079,1,11898.00,11899.25,$2.50,07/18/2022 14:36:59,07/18/2022 14:36:50,9sec
