symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
MNQU2,-2,0,0.25,917078470,917078573,1,11451.00,11445.75,$(10.50),06/20/2022 19:58:20,06/20/2022 20:15:29,17min 8sec
MNQU2,-2,0,0.25,917078516,917078573,1,11436.00,11445.75,$19.50,06/20/2022 20:06:24,06/20/2022 20:15:29,9min 4sec
MNQU2,-2,0,0.25,917078645,917078684,1,11462.00,11463.75,$3.50,06/20/2022 21:22:48,06/20/2022 21:54:53,32min 4sec
MNQU2,-2,0,0.25,917078739,917078700,1,11604.00,11608.00,$8.00,06/21/2022 12:43:17,06/21/2022 12:40:21,2min 55sec
MNQU2,-2,0,0.25,917078789,917078755,1,11608.50,11610.00,$3.00,06/21/2022 12:53:24,06/21/2022 12:48:58,4min 26sec
MNQU2,-2,0,0.25,917078834,917078805,1,11594.00,11599.00,$10.00,06/21/2022 13:01:35,06/21/2022 13:01:11,24sec
MNQU2,-2,0,0.25,917078932,917078872,1,11583.00,11587.00,$8.00,06/21/2022 13:14:18,06/21/2022 13:07:09,7min 8sec
MNQU2,-2,0,0.25,919594031,917078948,1,11589.75,11579.75,$(20.00),06/21/2022 13:24:24,06/21/2022 13:15:07,9min 17sec
MNQU2,-2,0,0.25,919594031,917078992,1,11589.75,11607.00,$34.50,06/21/2022 13:24:24,06/21/2022 13:23:10,1min 14sec
MNQU2,-2,0,0.25,919594083,919594049,1,11591.25,11595.00,$7.50,06/21/2022 13:38:12,06/21/2022 13:31:35,6min 37sec
