symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
MNQM2,-2,0,0.25,843684901,843684930,1,13058.00,13066.75,$17.50,05/04/2022 11:29:51,05/04/2022 11:30:04,12sec
MNQM2,-2,0,0.25,843684946,843684975,1,13060.00,13061.50,$3.00,05/04/2022 11:35:44,05/04/2022 11:35:59,15sec
MNQM2,-2,0,0.25,843684991,843938021,1,13060.00,13065.00,$10.00,05/04/2022 11:38:16,05/04/2022 11:38:44,27sec
MNQM2,-2,0,0.25,843938037,843938066,1,13075.00,13081.75,$13.50,05/04/2022 11:39:11,05/04/2022 11:39:55,44sec
MNQM2,-2,0,0.25,843938086,843938200,1,13074.00,13075.00,$2.00,05/04/2022 11:40:35,05/04/2022 11:54:25,13min 50sec
MNQM2,-2,0,0.25,843938122,843938200,1,13060.00,13075.00,$30.00,05/04/2022 11:42:55,05/04/2022 11:54:25,11min 30sec
MNQM2,-2,0,0.25,843938218,843938247,1,13070.00,13074.75,$9.50,05/04/2022 11:56:07,05/04/2022 11:56:39,31sec
MNQM2,-2,0,0.25,843938263,843938308,1,13089.75,13094.50,$9.50,05/04/2022 11:57:25,05/04/2022 11:58:58,1min 33sec
MNQM2,-2,0,0.25,843938342,843938371,1,13097.00,13100.00,$6.00,05/04/2022 11:59:45,05/04/2022 11:59:52,6sec
MNQM2,-2,0,0.25,843938387,843938422,1,13154.00,13169.50,$31.00,05/04/2022 13:03:41,05/04/2022 13:03:43,2sec
MNQM2,-2,0,0.25,843938473,843938438,1,13044.75,13057.00,$24.50,05/04/2022 13:08:04,05/04/2022 13:08:01,2sec
MNQM2,-2,0,0.25,843938524,843938489,1,13052.25,13059.75,$15.00,05/04/2022 13:20:03,05/04/2022 13:20:00,3sec
MNQM2,-2,0,0.25,843938540,843938569,1,13455.00,13453.25,$(3.50),05/04/2022 14:28:17,05/04/2022 14:28:35,18sec
MNQM2,-2,0,0.25,843938657,843938686,1,13470.00,13474.50,$9.00,05/04/2022 14:30:36,05/04/2022 14:30:43,7sec
