symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
NQU2,-2,0,0.25,974482354,974482260,1,12542.00,12491.75,"$(1,005.00)",07/28/2022 09:49:52,07/28/2022 09:46:08,3min 44sec
NQU2,-2,0,0.25,974482354,974482315,1,12542.00,12530.00,$(240.00),07/28/2022 09:49:52,07/28/2022 09:48:16,1min 36sec
NQU2,-2,0,0.25,974482372,974482406,1,12538.00,12540.50,$50.00,07/28/2022 09:50:33,07/28/2022 09:51:28,54sec
NQU2,-2,0,0.25,974482458,974482497,1,12550.00,12557.50,$150.00,07/28/2022 09:52:42,07/28/2022 09:56:42,4min 
NQU2,-2,0,0.25,974482513,974482552,1,12565.00,12569.00,$80.00,07/28/2022 09:57:23,07/28/2022 09:58:06,42sec
NQU2,-2,0,0.25,974482568,974482608,1,12570.25,12571.75,$30.00,07/28/2022 09:59:16,07/28/2022 09:59:29,13sec
NQU2,-2,0,0.25,974482660,974482683,1,12615.00,12620.00,$100.00,07/28/2022 10:06:37,07/28/2022 10:07:02,24sec
NQU2,-2,0,0.25,974482703,974482771,1,12620.00,12625.75,$115.00,07/28/2022 10:07:51,07/28/2022 10:16:48,8min 56sec
NQU2,-2,0,0.25,974482823,974482862,1,12616.50,12623.25,$135.00,07/28/2022 10:22:00,07/28/2022 10:23:10,1min 9sec
NQU2,-2,0,0.25,974482878,974482913,1,12630.25,12633.25,$60.00,07/28/2022 10:23:28,07/28/2022 10:23:36,7sec
NQU2,-2,0,0.25,974482973,976891003,1,12645.00,12648.50,$70.00,07/28/2022 10:24:55,07/28/2022 10:25:04,9sec
NQU2,-2,0,0.25,976891019,976891048,1,12647.00,12650.50,$70.00,07/28/2022 10:25:29,07/28/2022 10:25:41,11sec
NQU2,-2,0,0.25,976891064,976891093,1,12653.00,12656.50,$70.00,07/28/2022 10:26:57,07/28/2022 10:27:19,22sec
NQU2,-2,0,0.25,976891109,976891138,1,12660.00,12660.75,$15.00,07/28/2022 10:27:51,07/28/2022 10:27:59,8sec
NQU2,-2,0,0.25,976891154,976891193,1,12657.00,12660.25,$65.00,07/28/2022 10:28:30,07/28/2022 10:29:01,30sec
NQU2,-2,0,0.25,976891227,976891250,1,12663.00,12668.50,$110.00,07/28/2022 10:29:49,07/28/2022 10:30:01,11sec
NQU2,-2,0,0.25,976891274,976891308,1,12660.00,12661.75,$35.00,07/28/2022 10:30:52,07/28/2022 10:32:38,1min 46sec
NQU2,-2,0,0.25,976891324,976891359,1,12655.25,12657.25,$40.00,07/28/2022 10:33:17,07/28/2022 10:33:31,13sec
NQU2,-2,0,0.25,976891375,976891404,1,12654.00,12656.50,$50.00,07/28/2022 10:33:55,07/28/2022 10:34:00,5sec
NQU2,-2,0,0.25,976891420,976891471,1,12656.00,12660.75,$95.00,07/28/2022 10:34:43,07/28/2022 10:38:27,3min 44sec
NQU2,-2,0,0.25,976891503,976891537,1,12655.00,12656.25,$25.00,07/28/2022 10:39:18,07/28/2022 10:40:07,48sec
NQU2,-2,0,0.25,976891553,976891582,1,12660.00,12662.25,$45.00,07/28/2022 10:40:51,07/28/2022 10:41:01,9sec
NQU2,-2,0,0.25,976891598,976891627,1,12660.00,12661.00,$20.00,07/28/2022 10:41:20,07/28/2022 10:41:29,9sec
NQU2,-2,0,0.25,976891647,976891676,1,12660.00,12662.50,$50.00,07/28/2022 10:43:49,07/28/2022 10:44:00,10sec
NQU2,-2,0,0.25,976891696,976891731,1,12664.50,12671.25,$135.00,07/28/2022 10:44:13,07/28/2022 10:44:27,13sec
NQU2,-2,0,0.25,976891751,976891790,1,12678.00,12679.50,$30.00,07/28/2022 10:45:29,07/28/2022 10:51:16,5min 46sec
NQU2,-2,0,0.25,976891846,976891875,1,12663.00,12664.00,$20.00,07/28/2022 11:24:28,07/28/2022 11:24:35,7sec
NQU2,-2,0,0.25,976891891,977163054,1,12675.25,12663.50,$(235.00),07/28/2022 11:32:19,07/28/2022 12:14:54,42min 34sec
NQU2,-2,0,0.25,976891951,977163054,1,12650.00,12663.50,$270.00,07/28/2022 11:59:49,07/28/2022 12:14:54,15min 4sec
