symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
NQU2,-2,0,0.25,994691923,994691957,1,13358.00,13362.00,$80.00,08/10/2022 10:03:11,08/10/2022 10:04:03,51sec
NQU2,-2,0,0.25,994691991,996644021,1,13370.00,13372.50,$50.00,08/10/2022 10:05:13,08/10/2022 10:05:18,4sec
NQU2,-2,0,0.25,996644037,996644155,1,13380.00,13365.75,$(285.00),08/10/2022 10:06:15,08/10/2022 10:32:24,26min 8sec
NQU2,-2,0,0.25,996644073,996644155,1,13350.00,13365.75,$315.00,08/10/2022 10:12:14,08/10/2022 10:32:24,20min 9sec
NQU2,-2,0,0.25,996644209,996644243,1,13370.00,13371.50,$30.00,08/10/2022 10:33:42,08/10/2022 10:34:18,35sec
NQU2,-2,0,0.25,996644259,996644298,1,13362.00,13362.25,$5.00,08/10/2022 10:35:31,08/10/2022 10:37:47,2min 15sec
NQU2,-2,0,0.25,996644314,996644343,1,13357.75,13360.00,$45.00,08/10/2022 10:40:48,08/10/2022 10:41:14,25sec
NQU2,-2,0,0.25,996644381,996644409,1,13370.00,13375.50,$110.00,08/10/2022 10:43:09,08/10/2022 10:47:52,4min 42sec
NQU2,-2,0,0.25,996644450,996644479,1,13367.00,13368.50,$30.00,08/10/2022 10:52:32,08/10/2022 10:52:45,12sec
NQU2,-2,0,0.25,996644499,996644528,1,13373.00,13375.00,$40.00,08/10/2022 10:54:18,08/10/2022 10:54:39,21sec
NQU2,-2,0,0.25,996644566,996644595,1,13377.00,13379.00,$40.00,08/10/2022 10:55:18,08/10/2022 10:55:24,5sec
