symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
NQU2,-2,0,0.25,977163077,977163112,1,12895.25,12897.75,$50.00,07/29/2022 09:22:56,07/29/2022 09:23:00,4sec
NQU2,-2,0,0.25,977163132,977163161,1,12895.00,12895.25,$5.00,07/29/2022 09:24:06,07/29/2022 09:24:10,3sec
NQU2,-2,0,0.25,977163213,977163242,1,12910.00,12912.75,$55.00,07/29/2022 09:26:48,07/29/2022 09:26:53,5sec
NQU2,-2,0,0.25,977163298,977163332,1,12924.75,12926.75,$40.00,07/29/2022 09:28:45,07/29/2022 09:30:44,1min 58sec
NQU2,-2,0,0.25,977163370,977163399,1,12910.00,12913.25,$65.00,07/29/2022 09:41:06,07/29/2022 09:41:50,43sec
NQU2,-2,0,0.25,977163415,977163444,1,12920.00,12921.50,$30.00,07/29/2022 09:46:40,07/29/2022 09:46:50,9sec
NQU2,-2,0,0.25,977163499,977163460,1,12843.00,12845.00,$40.00,07/29/2022 10:11:01,07/29/2022 10:05:03,5min 57sec
NQU2,-2,0,0.25,977163555,977163515,1,12834.25,12837.75,$70.00,07/29/2022 10:16:20,07/29/2022 10:16:01,18sec
NQU2,-2,0,0.25,977163621,977163592,1,12833.50,12835.00,$30.00,07/29/2022 10:22:17,07/29/2022 10:21:50,26sec
