symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
NQU2,-2,0,0.25,963641834,963641801,1,12535.75,12537.00,$25.00,07/22/2022 10:08:18,07/22/2022 10:07:41,37sec
NQU2,-2,0,0.25,963641908,963641868,1,12537.25,12537.50,$5.00,07/22/2022 10:10:18,07/22/2022 10:08:52,1min 25sec
NQU2,-2,0,0.25,963641945,963641926,1,12544.75,12550.00,$105.00,07/22/2022 10:16:21,07/22/2022 10:12:12,4min 9sec
NQU2,-2,0,0.25,968152005,963641965,1,12531.75,12536.00,$85.00,07/22/2022 10:21:18,07/22/2022 10:20:48,30sec
NQU2,-2,0,0.25,968152072,968152043,1,12516.00,12517.25,$25.00,07/22/2022 10:23:50,07/22/2022 10:23:43,7sec
NQU2,-2,0,0.25,968152122,968152088,1,12490.50,12494.00,$70.00,07/22/2022 10:29:52,07/22/2022 10:26:05,3min 46sec
NQU2,-2,0,0.25,968152185,968152156,1,12461.75,12465.25,$70.00,07/22/2022 10:33:01,07/22/2022 10:32:51,9sec
