symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
MNQM2,-2,0,0.25,843938736,843938707,1,13304.00,13315.00,$22.00,05/05/2022 08:32:45,05/05/2022 08:32:34,11sec
MNQM2,-2,0,0.25,843938799,843938770,1,13298.25,13303.00,$9.50,05/05/2022 08:36:24,05/05/2022 08:36:12,11sec
MNQM2,-2,0,0.25,843938948,843938869,1,13286.25,13275.00,$(22.50),05/05/2022 08:42:55,05/05/2022 08:37:57,4min 58sec
MNQM2,-2,0,0.25,843938956,843938909,1,13286.50,13305.00,$37.00,05/05/2022 08:42:55,05/05/2022 08:41:32,1min 22sec
MNQM2,-2,0,0.25,845314007,843938972,1,13266.50,13270.00,$7.00,05/05/2022 08:43:57,05/05/2022 08:43:36,20sec
MNQM2,-2,0,0.25,845314057,845314023,1,13236.25,13242.00,$11.50,05/05/2022 08:46:31,05/05/2022 08:46:00,31sec
MNQM2,-2,0,0.25,845314101,845314073,1,13229.50,13235.00,$11.00,05/05/2022 08:48:17,05/05/2022 08:47:41,36sec
MNQM2,-2,0,0.25,845314184,845314139,1,13213.00,13219.75,$13.50,05/05/2022 08:52:23,05/05/2022 08:50:35,1min 48sec
MNQM2,-2,0,0.25,845314283,845314254,1,13174.00,13180.00,$12.00,05/05/2022 08:59:56,05/05/2022 08:59:41,14sec
MNQM2,-2,0,0.25,845314332,845314299,1,13078.75,13085.00,$12.50,05/05/2022 09:07:50,05/05/2022 09:06:13,1min 37sec
MNQM2,-2,0,0.25,845314486,845314392,1,13079.00,13070.50,$(17.00),05/05/2022 09:16:03,05/05/2022 09:13:35,2min 27sec
MNQM2,-2,0,0.25,845314486,845314433,1,13079.00,13104.00,$50.00,05/05/2022 09:16:03,05/05/2022 09:14:38,1min 24sec
MNQM2,-2,0,0.25,845314545,845314522,1,13014.25,13020.00,$11.50,05/05/2022 09:24:46,05/05/2022 09:23:48,57sec
MNQM2,-2,0,0.25,845314612,845314583,1,13037.75,13040.50,$5.50,05/05/2022 09:27:54,05/05/2022 09:27:41,13sec
MNQM2,-2,0,0.25,845314662,845314628,1,12981.75,12985.00,$6.50,05/05/2022 09:35:06,05/05/2022 09:34:31,35sec
MNQM2,-2,0,0.25,845314717,845314678,1,12933.25,12940.00,$13.50,05/05/2022 09:41:39,05/05/2022 09:39:53,1min 46sec
MNQM2,-2,0,0.25,845314767,845314733,1,12976.00,12980.00,$8.00,05/05/2022 10:01:10,05/05/2022 10:00:35,34sec
MNQM2,-2,0,0.25,845314886,845314783,1,12900.50,12890.00,$(21.00),05/05/2022 10:15:51,05/05/2022 10:09:47,6min 3sec
MNQM2,-2,0,0.25,845314886,845314844,1,12900.50,12920.00,$39.00,05/05/2022 10:15:51,05/05/2022 10:14:47,1min 4sec
MNQM2,-2,0,0.25,845314951,845314922,1,12905.75,12910.00,$8.50,05/05/2022 10:47:09,05/05/2022 10:47:05,4sec
MNQM2,-2,0,0.25,845314996,845314967,1,12842.50,12845.00,$5.00,05/05/2022 10:54:51,05/05/2022 10:54:37,14sec
MNQM2,-2,0,0.25,846136060,846136031,1,12811.25,12820.00,$17.50,05/05/2022 11:01:29,05/05/2022 11:01:25,4sec
MNQM2,-2,0,0.25,846136129,846136094,1,12838.50,12841.00,$5.00,05/05/2022 11:47:40,05/05/2022 11:47:30,9sec
MNQM2,-2,0,0.25,846136174,846136145,1,12885.00,12890.00,$10.00,05/05/2022 12:16:14,05/05/2022 12:16:06,7sec
MNQM2,-2,0,0.25,846136243,846136208,1,12873.00,12876.50,$7.00,05/05/2022 12:33:30,05/05/2022 12:33:13,17sec
MNQM2,-2,0,0.25,846136376,846136277,1,12831.75,12820.00,$(23.50),05/05/2022 12:58:40,05/05/2022 12:56:29,2min 11sec
MNQM2,-2,0,0.25,846136376,846136313,1,12831.75,12846.00,$28.50,05/05/2022 12:58:40,05/05/2022 12:57:36,1min 4sec
MNQM2,-2,0,0.25,846136441,846136412,1,12815.25,12820.00,$9.50,05/05/2022 13:05:15,05/05/2022 13:05:00,15sec
MNQM2,-2,0,0.25,846136501,846136457,1,12799.75,12805.00,$10.50,05/05/2022 13:29:38,05/05/2022 13:27:41,1min 57sec
