symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
NQZ2,-2,0,0.25,1436084725,1436084764,1,11564.75,11541.00,$(475.00),11/30/2022 11:05:23,11/30/2022 11:16:03,10min 40sec
NQZ2,-2,0,0.25,1436084820,1436084854,1,11690.00,11692.75,$55.00,11/30/2022 12:48:28,11/30/2022 12:55:04,6min 35sec
NQZ2,-2,0,0.25,1436084870,1436084910,1,11708.75,11709.50,$15.00,11/30/2022 12:55:32,11/30/2022 12:57:04,1min 31sec
NQZ2,-2,0,0.25,1436084944,1436084978,1,11750.00,11754.75,$95.00,11/30/2022 12:58:39,11/30/2022 12:58:55,16sec
NQZ2,-2,0,0.25,1441446017,1441446046,1,11788.00,11791.00,$60.00,11/30/2022 13:03:11,11/30/2022 13:03:19,8sec
NQZ2,-2,0,0.25,1441446062,1441446091,1,11810.00,11813.00,$60.00,11/30/2022 13:08:35,11/30/2022 13:08:42,7sec
NQZ2,-2,0,0.25,1441446107,1441446130,1,11832.00,11838.50,$130.00,11/30/2022 13:11:28,11/30/2022 13:13:17,1min 49sec
NQZ2,-2,0,0.25,1441446150,1441446179,1,11870.00,11873.75,$75.00,11/30/2022 13:18:14,11/30/2022 13:18:39,25sec
NQZ2,-2,0,0.25,1441446195,1441446224,1,11898.00,11902.75,$95.00,11/30/2022 13:20:59,11/30/2022 13:21:41,42sec
NQZ2,-2,0,0.25,1441446276,1441446305,1,11913.00,11916.25,$65.00,11/30/2022 13:30:44,11/30/2022 13:30:50,5sec
NQZ2,-2,0,0.25,1441446321,1441446350,1,11903.00,11906.50,$70.00,11/30/2022 13:35:06,11/30/2022 13:35:14,8sec
NQZ2,-2,0,0.25,1441446366,1441446395,1,11890.00,11891.75,$35.00,11/30/2022 13:49:39,11/30/2022 13:50:00,20sec
NQZ2,-2,0,0.25,1441446429,1441446464,1,11893.75,11895.75,$40.00,11/30/2022 13:59:46,11/30/2022 13:59:56,9sec
NQZ2,-2,0,0.25,1441446480,1441446519,1,11904.00,11905.75,$35.00,11/30/2022 14:02:12,11/30/2022 14:02:56,44sec
NQZ2,-2,0,0.25,1441446535,1441446564,1,11926.00,11926.75,$15.00,11/30/2022 14:10:40,11/30/2022 14:10:54,13sec
