symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
NQU2,-2,0,0.25,977163665,977163703,1,13087.25,13090.25,$60.00,08/01/2022 10:58:05,08/01/2022 10:58:31,26sec
NQU2,-2,0,0.25,977163719,977163748,1,13055.00,13056.25,$25.00,08/01/2022 11:10:35,08/01/2022 11:10:46,10sec
NQU2,-2,0,0.25,977163799,977163764,1,13035.75,13037.75,$40.00,08/01/2022 11:12:28,08/01/2022 11:12:21,6sec
NQU2,-2,0,0.25,977163901,977163871,1,13012.75,13015.00,$45.00,08/01/2022 11:15:59,08/01/2022 11:15:53,6sec
NQU2,-2,0,0.25,977163919,977163955,1,13035.25,13037.50,$45.00,08/01/2022 11:25:46,08/01/2022 11:26:24,37sec
NQU2,-2,0,0.25,977163971,981316007,1,13035.25,13036.75,$30.00,08/01/2022 11:29:46,08/01/2022 11:30:14,28sec
NQU2,-2,0,0.25,981316023,981316052,1,13035.00,13035.75,$15.00,08/01/2022 11:34:29,08/01/2022 11:34:36,6sec
NQU2,-2,0,0.25,981316106,981316070,1,13014.25,13014.75,$10.00,08/01/2022 11:38:22,08/01/2022 11:38:17,4sec
NQU2,-2,0,0.25,981316169,981316140,1,13010.25,13013.00,$55.00,08/01/2022 11:41:03,08/01/2022 11:41:01,1sec
NQU2,-2,0,0.25,981316220,981316185,1,13011.50,13010.75,$(15.00),08/01/2022 11:43:06,08/01/2022 11:42:27,39sec
NQU2,-2,0,0.25,981316270,981316236,1,13020.75,13007.00,$(275.00),08/01/2022 11:44:59,08/01/2022 11:43:23,1min 35sec
NQU2,-2,0,0.25,981316304,981316338,1,13035.00,13017.25,$(355.00),08/01/2022 11:46:17,08/01/2022 11:48:41,2min 24sec
NQU2,-2,0,0.25,981316410,981316375,1,13013.00,13015.50,$50.00,08/01/2022 11:50:44,08/01/2022 11:49:33,1min 10sec
NQU2,-2,0,0.25,981316464,981316430,1,13011.75,13010.00,$(35.00),08/01/2022 11:51:47,08/01/2022 11:50:54,52sec
NQU2,-2,0,0.25,981316514,981316480,1,13005.25,13009.00,$75.00,08/01/2022 11:55:45,08/01/2022 11:52:17,3min 27sec
NQU2,-2,0,0.25,981316548,981316582,1,13005.00,13007.00,$40.00,08/01/2022 11:58:35,08/01/2022 11:59:19,43sec
NQU2,-2,0,0.25,981316645,981316616,1,12977.00,12980.00,$60.00,08/01/2022 12:03:44,08/01/2022 12:03:25,18sec
NQU2,-2,0,0.25,981316690,981316661,1,12966.50,12970.00,$70.00,08/01/2022 12:04:13,08/01/2022 12:04:07,5sec
NQU2,-2,0,0.25,981316738,981316708,1,12968.25,12970.00,$35.00,08/01/2022 12:05:14,08/01/2022 12:04:58,16sec
NQU2,-2,0,0.25,981316836,981316796,1,12993.75,12974.75,$(380.00),08/01/2022 12:14:35,08/01/2022 12:13:05,1min 29sec
NQU2,-2,0,0.25,981316870,981316899,1,12991.00,12996.25,$105.00,08/01/2022 12:15:17,08/01/2022 12:16:03,45sec
NQU2,-2,0,0.25,981316949,981316915,1,12970.00,12975.00,$100.00,08/01/2022 12:18:54,08/01/2022 12:18:35,19sec
NQU2,-2,0,0.25,981317000,981316965,1,12961.50,12964.75,$65.00,08/01/2022 12:19:23,08/01/2022 12:19:10,13sec
NQU2,-2,0,0.25,981501051,981501017,1,12956.25,12960.00,$75.00,08/01/2022 12:19:56,08/01/2022 12:19:34,21sec
NQU2,-2,0,0.25,981501106,981501254,1,12965.00,12946.25,$(375.00),08/01/2022 12:23:27,08/01/2022 13:14:24,50min 56sec
NQU2,-2,0,0.25,981501146,981501254,1,12933.00,12946.25,$265.00,08/01/2022 12:31:42,08/01/2022 13:14:24,42min 42sec
NQU2,-2,0,0.25,981501174,981501254,1,12920.00,12946.25,$525.00,08/01/2022 12:44:54,08/01/2022 13:14:24,29min 30sec
NQU2,-2,0,0.25,981501332,981501361,1,12964.25,12966.50,$45.00,08/01/2022 13:16:59,08/01/2022 13:17:31,32sec
NQU2,-2,0,0.25,981501404,981501431,1,12946.25,12949.25,$60.00,08/01/2022 13:21:46,08/01/2022 13:21:55,9sec
NQU2,-2,0,0.25,981501451,981501480,1,12958.00,12959.25,$25.00,08/01/2022 13:25:00,08/01/2022 13:25:32,31sec
NQU2,-2,0,0.25,981501514,981501549,1,12955.25,12957.00,$35.00,08/01/2022 13:33:55,08/01/2022 13:34:26,30sec
