symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
NQU2,-2,0,0.25,955450713,955450736,1,11945.00,11915.00,$(600.00),07/15/2022 08:41:06,07/15/2022 08:45:09,4min 2sec
NQU2,-2,0,0.25,955450785,955450756,1,11891.75,11900.00,$165.00,07/15/2022 08:46:03,07/15/2022 08:45:48,14sec
NQU2,-2,0,0.25,955450853,955450819,1,11877.75,11885.00,$145.00,07/15/2022 08:50:34,07/15/2022 08:46:28,4min 5sec
NQU2,-2,0,0.25,955450904,955450869,1,11856.50,11859.75,$65.00,07/15/2022 08:53:01,07/15/2022 08:52:39,22sec
NQU2,-2,0,0.25,955450920,955450943,1,11905.00,11916.00,$220.00,07/15/2022 08:59:26,07/15/2022 09:00:00,33sec
NQU2,-2,0,0.25,955450963,955450998,1,11945.00,11953.50,$170.00,07/15/2022 09:04:59,07/15/2022 09:05:08,9sec
NQU2,-2,0,0.25,956981015,956981044,1,11945.00,11946.00,$20.00,07/15/2022 09:12:23,07/15/2022 09:12:33,10sec
NQU2,-2,0,0.25,956981064,956981101,1,11938.50,11942.25,$75.00,07/15/2022 09:17:32,07/15/2022 09:17:37,5sec
NQU2,-2,0,0.25,956981117,956981145,1,11935.00,11892.25,$(855.00),07/15/2022 09:20:04,07/15/2022 09:21:45,1min 41sec
NQU2,-2,0,0.25,956981183,956981212,1,11930.00,11938.75,$175.00,07/15/2022 09:23:48,07/15/2022 09:24:04,15sec
NQU2,-2,0,0.25,956981282,956981311,1,11955.75,11959.00,$65.00,07/15/2022 09:25:09,07/15/2022 09:25:34,25sec
NQU2,-2,0,0.25,956981345,956981384,1,11960.00,11963.00,$60.00,07/15/2022 09:26:36,07/15/2022 09:29:12,2min 35sec
NQU2,-2,0,0.25,956981418,956981462,1,11970.00,11938.00,$(640.00),07/15/2022 09:29:52,07/15/2022 09:44:19,14min 26sec
NQU2,-2,0,0.25,956981518,956981478,1,11931.00,11937.00,$120.00,07/15/2022 09:45:02,07/15/2022 09:44:31,30sec
NQU2,-2,0,0.25,956981574,956981534,1,11918.25,11928.75,$210.00,07/15/2022 09:45:45,07/15/2022 09:45:40,4sec
NQU2,-2,0,0.25,956981667,956981631,1,11920.25,11922.75,$50.00,07/15/2022 09:55:12,07/15/2022 09:49:00,6min 11sec
NQU2,-2,0,0.25,956981737,956981777,1,11945.25,11949.25,$80.00,07/15/2022 10:00:14,07/15/2022 10:01:08,53sec
NQU2,-2,0,0.25,956981793,956981822,1,11959.00,11962.25,$65.00,07/15/2022 10:03:00,07/15/2022 10:03:12,11sec
NQU2,-2,0,0.25,956981838,956981872,1,11965.00,11967.25,$45.00,07/15/2022 10:07:24,07/15/2022 10:07:51,27sec
NQU2,-2,0,0.25,956981888,956981917,1,11980.00,11982.75,$55.00,07/15/2022 10:09:31,07/15/2022 10:09:44,13sec
NQU2,-2,0,0.25,956981933,956981967,1,11980.00,11982.50,$50.00,07/15/2022 10:10:53,07/15/2022 10:11:28,35sec
NQU2,-2,0,0.25,956981983,957368024,1,11980.50,11982.00,$30.00,07/15/2022 10:14:08,07/15/2022 10:14:49,41sec
NQU2,-2,0,0.25,957368040,957368069,1,11985.00,11988.00,$60.00,07/15/2022 10:15:07,07/15/2022 10:15:25,17sec
NQU2,-2,0,0.25,957368085,957368124,1,11995.00,11986.75,$(165.00),07/15/2022 10:16:23,07/15/2022 10:26:28,10min 4sec
NQU2,-2,0,0.25,957368158,957368192,1,11995.00,11974.25,$(415.00),07/15/2022 10:28:29,07/15/2022 10:29:48,1min 18sec
NQU2,-2,0,0.25,957368248,957368208,1,11967.25,11973.25,$120.00,07/15/2022 10:30:55,07/15/2022 10:30:19,35sec
NQU2,-2,0,0.25,957368264,957368298,1,11975.00,11981.25,$125.00,07/15/2022 10:32:20,07/15/2022 10:33:07,46sec
NQU2,-2,0,0.25,957368314,957368348,1,11983.50,11986.25,$55.00,07/15/2022 10:33:31,07/15/2022 10:37:43,4min 11sec
NQU2,-2,0,0.25,957368364,957368403,1,11985.00,11986.25,$25.00,07/15/2022 10:39:21,07/15/2022 10:49:00,9min 38sec
NQU2,-2,0,0.25,957368419,957368448,1,11989.00,11969.50,$(390.00),07/15/2022 10:49:26,07/15/2022 10:51:28,2min 2sec
NQU2,-2,0,0.25,957368498,957368464,1,11964.25,11966.75,$50.00,07/15/2022 10:57:38,07/15/2022 10:51:51,5min 46sec
NQU2,-2,0,0.25,957368553,957368514,1,11952.50,11959.00,$130.00,07/15/2022 11:00:19,07/15/2022 10:58:59,1min 19sec
NQU2,-2,0,0.25,957368569,957368608,1,11965.00,11938.50,$(530.00),07/15/2022 11:04:51,07/15/2022 11:08:46,3min 55sec
NQU2,-2,0,0.25,957368676,957368642,1,11932.75,11933.00,$5.00,07/15/2022 11:11:36,07/15/2022 11:09:21,2min 14sec
NQU2,-2,0,0.25,957368727,957368692,1,11932.25,11933.75,$30.00,07/15/2022 11:11:55,07/15/2022 11:11:42,13sec
NQU2,-2,0,0.25,957368781,957368745,1,11944.50,11930.75,$(275.00),07/15/2022 11:20:01,07/15/2022 11:16:58,3min 2sec
NQU2,-2,0,0.25,957368815,957368844,1,11943.00,11953.25,$205.00,07/15/2022 11:21:27,07/15/2022 11:23:38,2min 10sec
NQU2,-2,0,0.25,957368860,957368904,1,11953.00,11936.00,$(340.00),07/15/2022 11:24:13,07/15/2022 11:33:12,8min 58sec
