symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
MNQU2,-2,0,0.25,914363528,914363557,1,11220.00,11231.00,$22.00,06/17/2022 10:06:46,06/17/2022 10:07:04,18sec
MNQU2,-2,0,0.25,914363591,914363630,1,11248.00,11253.75,$11.50,06/17/2022 10:11:58,06/17/2022 10:16:59,5min 
MNQU2,-2,0,0.25,914363664,914363724,1,11269.75,11273.50,$7.50,06/17/2022 10:21:42,06/17/2022 10:27:29,5min 47sec
MNQU2,-2,0,0.25,914363798,914363758,1,11271.25,11277.75,$13.00,06/17/2022 10:35:45,06/17/2022 10:35:14,31sec
MNQU2,-2,0,0.25,914363853,914363814,1,11255.25,11260.00,$9.50,06/17/2022 10:44:38,06/17/2022 10:39:05,5min 32sec
MNQU2,-2,0,0.25,914363927,914363871,1,11233.75,11240.00,$12.50,06/17/2022 10:51:24,06/17/2022 10:46:53,4min 30sec
MNQU2,-2,0,0.25,916114009,914363979,1,11224.25,11231.00,$13.50,06/17/2022 10:54:27,06/17/2022 10:53:31,55sec
MNQU2,-2,0,0.25,916114096,916114061,1,11215.25,11217.25,$4.00,06/17/2022 11:01:27,06/17/2022 11:01:16,11sec
MNQU2,-2,0,0.25,916114329,916114112,1,11305.25,11213.00,$(184.50),06/17/2022 12:02:00,06/17/2022 11:03:25,58min 35sec
MNQU2,-2,0,0.25,916114329,916114155,1,11305.25,11249.50,$(111.50),06/17/2022 12:02:00,06/17/2022 11:13:31,48min 28sec
MNQU2,-2,0,0.25,916114329,916114202,1,11305.25,11275.00,$(60.50),06/17/2022 12:02:00,06/17/2022 11:34:17,27min 43sec
MNQU2,-2,0,0.25,916114341,916114240,1,11305.50,11293.00,$(25.00),06/17/2022 12:02:00,06/17/2022 11:44:39,17min 21sec
MNQU2,-2,0,0.25,916114357,916114386,1,11310.00,11319.00,$18.00,06/17/2022 12:03:20,06/17/2022 12:04:20,1min 
MNQU2,-2,0,0.25,916114438,916114472,1,11330.00,11334.00,$8.00,06/17/2022 12:06:01,06/17/2022 12:07:29,1min 28sec
MNQU2,-2,0,0.25,916114488,916114517,1,11340.00,11342.75,$5.50,06/17/2022 12:07:56,06/17/2022 12:08:22,25sec
MNQU2,-2,0,0.25,916114533,916114653,1,11378.00,11375.25,$(5.50),06/17/2022 12:14:33,06/17/2022 12:24:42,10min 9sec
MNQU2,-2,0,0.25,916114607,916114653,1,11357.25,11375.25,$36.00,06/17/2022 12:23:05,06/17/2022 12:24:42,1min 37sec
MNQU2,-2,0,0.25,916114746,916114711,1,11334.25,11338.75,$9.00,06/17/2022 13:57:08,06/17/2022 13:56:29,38sec
MNQU2,-2,0,0.25,916114796,916114762,1,11327.50,11330.00,$5.00,06/17/2022 14:04:11,06/17/2022 13:59:52,4min 18sec
