symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
NQU2,-2,0,0.25,999111959,999111923,1,13435.50,13419.25,$(325.00),08/12/2022 09:31:45,08/12/2022 09:30:36,1min 9sec
NQU2,-2,0,0.25,999111975,999854010,1,13439.75,13414.25,$(510.00),08/12/2022 09:32:56,08/12/2022 09:39:01,6min 5sec
NQU2,-2,0,0.25,999854071,999854026,1,13405.25,13412.75,$150.00,08/12/2022 09:40:49,08/12/2022 09:39:27,1min 22sec
NQU2,-2,0,0.25,999854116,999854087,1,13391.50,13398.25,$135.00,08/12/2022 09:47:12,08/12/2022 09:42:14,4min 58sec
NQU2,-2,0,0.25,999854158,999854192,1,13419.00,13425.75,$135.00,08/12/2022 09:54:04,08/12/2022 09:54:32,28sec
NQU2,-2,0,0.25,999854208,999854231,1,13425.00,13431.25,$125.00,08/12/2022 09:55:58,08/12/2022 09:58:36,2min 37sec
NQU2,-2,0,0.25,999854285,999854251,1,13459.75,13439.00,$(415.00),08/12/2022 10:16:12,08/12/2022 10:11:13,4min 58sec
NQU2,-2,0,0.25,999854319,999854353,1,13466.00,13468.50,$50.00,08/12/2022 10:17:00,08/12/2022 10:17:17,16sec
NQU2,-2,0,0.25,999854423,999854452,1,13480.00,13484.75,$95.00,08/12/2022 10:36:03,08/12/2022 10:36:11,8sec
NQU2,-2,0,0.25,999854468,999854502,1,13482.00,13486.25,$85.00,08/12/2022 10:37:18,08/12/2022 10:37:35,16sec
NQU2,-2,0,0.25,999854565,999854601,1,13485.25,13487.00,$35.00,08/12/2022 12:05:56,08/12/2022 12:07:53,1min 57sec
NQU2,-2,0,0.25,999854617,999854651,1,13505.00,13506.25,$25.00,08/12/2022 12:25:19,08/12/2022 12:30:31,5min 11sec
NQU2,-2,0,0.25,999854667,999854700,1,13506.00,13510.00,$80.00,08/12/2022 12:35:36,08/12/2022 12:51:51,16min 14sec
NQU2,-2,0,0.25,999854738,999854772,1,13511.00,13512.50,$30.00,08/12/2022 13:25:18,08/12/2022 13:27:11,1min 52sec
NQU2,-2,0,0.25,999854842,999854876,1,13530.00,13531.50,$30.00,08/12/2022 13:36:35,08/12/2022 13:43:15,6min 40sec
NQU2,-2,0,0.25,999854892,999854921,1,13533.00,13534.00,$20.00,08/12/2022 13:44:54,08/12/2022 13:45:01,7sec
NQU2,-2,0,0.25,1001318028,1001318062,1,13538.00,13540.50,$50.00,08/12/2022 13:51:31,08/12/2022 13:51:52,21sec
NQU2,-2,0,0.25,1001318082,1001318121,1,13540.00,13543.00,$60.00,08/12/2022 13:53:21,08/12/2022 13:58:30,5min 9sec
NQU2,-2,0,0.25,1001318155,1001318189,1,13551.00,13554.25,$65.00,08/12/2022 14:09:03,08/12/2022 14:10:06,1min 3sec
NQU2,-2,0,0.25,1001318205,1001318234,1,13558.50,13559.75,$25.00,08/12/2022 14:15:45,08/12/2022 14:16:02,16sec
NQU2,-2,0,0.25,1001318250,1001318279,1,13562.00,13563.50,$30.00,08/12/2022 14:17:54,08/12/2022 14:18:11,17sec
NQU2,-2,0,0.25,1001318295,1001318352,1,13563.00,13564.00,$20.00,08/12/2022 14:20:18,08/12/2022 14:29:01,8min 42sec
NQU2,-2,0,0.25,1001318368,1001318397,1,13565.00,13566.00,$20.00,08/12/2022 14:54:47,08/12/2022 14:54:53,6sec
