symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
NQU2,-2,0,0.25,996644616,996644751,1,13551.00,13461.25,"$(1,795.00)",08/11/2022 09:22:14,08/11/2022 10:03:25,41min 11sec
NQU2,-2,0,0.25,996644713,996644763,1,13530.00,13461.00,"$(1,380.00)",08/11/2022 09:39:21,08/11/2022 10:03:25,24min 4sec
NQU2,-2,0,0.25,996644815,996644785,1,13452.75,13460.00,$145.00,08/11/2022 10:05:53,08/11/2022 10:04:22,1min 30sec
NQU2,-2,0,0.25,996644860,996644831,1,13434.00,13440.00,$120.00,08/11/2022 10:06:28,08/11/2022 10:06:25,3sec
NQU2,-2,0,0.25,996644911,996644876,1,13425.00,13430.25,$105.00,08/11/2022 10:06:48,08/11/2022 10:06:44,3sec
NQU2,-2,0,0.25,996644961,996644927,1,13411.50,13417.00,$110.00,08/11/2022 10:09:20,08/11/2022 10:08:38,41sec
NQU2,-2,0,0.25,998796030,996644995,1,13408.50,13413.00,$90.00,08/11/2022 10:11:46,08/11/2022 10:11:06,39sec
NQU2,-2,0,0.25,998796130,998796046,1,13411.50,13405.75,$(115.00),08/11/2022 10:17:55,08/11/2022 10:12:15,5min 40sec
NQU2,-2,0,0.25,998796130,998796088,1,13411.50,13430.00,$370.00,08/11/2022 10:17:55,08/11/2022 10:16:14,1min 40sec
NQU2,-2,0,0.25,998796195,998796166,1,13391.00,13395.00,$80.00,08/11/2022 10:18:40,08/11/2022 10:18:35,4sec
NQU2,-2,0,0.25,998796240,998796211,1,13381.00,13385.00,$80.00,08/11/2022 10:19:34,08/11/2022 10:19:24,9sec
NQU2,-2,0,0.25,998796285,998796256,1,13393.00,13396.00,$60.00,08/11/2022 10:23:37,08/11/2022 10:23:31,6sec
NQU2,-2,0,0.25,998796335,998796301,1,13397.75,13400.00,$45.00,08/11/2022 10:24:38,08/11/2022 10:24:14,23sec
NQU2,-2,0,0.25,998796353,998796383,1,13422.00,13426.50,$90.00,08/11/2022 10:30:54,08/11/2022 10:31:27,33sec
NQU2,-2,0,0.25,998796417,998796452,1,13424.25,13426.25,$40.00,08/11/2022 10:33:18,08/11/2022 10:33:23,4sec
NQU2,-2,0,0.25,998796472,998796507,1,13426.50,13429.00,$50.00,08/11/2022 10:35:05,08/11/2022 10:35:20,14sec
NQU2,-2,0,0.25,998796523,998796557,1,13422.00,13424.25,$45.00,08/11/2022 10:38:33,08/11/2022 10:41:32,2min 59sec
NQU2,-2,0,0.25,998796607,998796573,1,13405.00,13408.00,$60.00,08/11/2022 10:46:00,08/11/2022 10:45:46,13sec
NQU2,-2,0,0.25,998796658,998796623,1,13392.75,13394.75,$40.00,08/11/2022 10:46:55,08/11/2022 10:46:50,4sec
NQU2,-2,0,0.25,998796703,998796674,1,13373.25,13379.75,$130.00,08/11/2022 10:51:01,08/11/2022 10:50:57,4sec
NQU2,-2,0,0.25,998796887,998796719,1,13376.00,13366.50,$(190.00),08/11/2022 11:11:55,08/11/2022 10:51:57,19min 58sec
NQU2,-2,0,0.25,998796887,998796804,1,13376.00,13390.00,$280.00,08/11/2022 11:11:55,08/11/2022 10:53:47,18min 8sec
NQU2,-2,0,0.25,999111039,998796905,1,13425.25,13375.00,"$(1,005.00)",08/11/2022 11:35:16,08/11/2022 11:15:30,19min 46sec
NQU2,-2,0,0.25,999111039,998796986,1,13425.25,13403.25,$(440.00),08/11/2022 11:35:16,08/11/2022 11:29:27,5min 49sec
NQU2,-2,0,0.25,999111057,999111190,1,13426.00,13426.50,$10.00,08/11/2022 11:35:59,08/11/2022 11:51:16,15min 16sec
NQU2,-2,0,0.25,999111098,999111190,1,13418.00,13426.50,$170.00,08/11/2022 11:43:11,08/11/2022 11:51:16,8min 5sec
NQU2,-2,0,0.25,999111208,999111296,1,13424.00,13402.50,$(430.00),08/11/2022 12:00:22,08/11/2022 12:04:57,4min 35sec
NQU2,-2,0,0.25,999111249,999111296,1,13415.00,13402.50,$(250.00),08/11/2022 12:02:04,08/11/2022 12:04:57,2min 52sec
