symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
NQU2,-2,0,0.25,961567441,961567470,1,12455.00,12456.25,$25.00,07/20/2022 10:11:49,07/20/2022 10:11:59,10sec
NQU2,-2,0,0.25,961567486,961567515,1,12450.00,12453.50,$70.00,07/20/2022 10:13:42,07/20/2022 10:13:46,4sec
NQU2,-2,0,0.25,961567539,961567574,1,12445.25,12446.50,$25.00,07/20/2022 10:16:03,07/20/2022 10:16:08,5sec
NQU2,-2,0,0.25,961567612,961567645,1,12450.00,12451.25,$25.00,07/20/2022 10:21:32,07/20/2022 10:22:57,1min 25sec
NQU2,-2,0,0.25,961567665,961567694,1,12455.00,12458.00,$60.00,07/20/2022 10:27:12,07/20/2022 10:27:19,7sec
NQU2,-2,0,0.25,961567822,961567898,1,12488.25,12490.00,$35.00,07/20/2022 10:35:53,07/20/2022 10:51:43,15min 49sec
NQU2,-2,0,0.25,961567964,961567935,1,12373.25,12375.00,$35.00,07/20/2022 12:11:20,07/20/2022 12:11:18,2sec
NQU2,-2,0,0.25,961567998,963641038,1,12481.00,12483.75,$55.00,07/20/2022 14:16:26,07/20/2022 14:17:05,39sec
NQU2,-2,0,0.25,963641072,963641112,1,12488.50,12489.50,$20.00,07/20/2022 14:25:22,07/20/2022 14:25:54,32sec
