symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
NQU2,-2,0,0.25,963641151,963641185,1,12422.00,12424.50,$50.00,07/21/2022 09:38:45,07/21/2022 09:39:17,32sec
NQU2,-2,0,0.25,963641201,963641240,1,12440.00,12441.25,$25.00,07/21/2022 09:47:04,07/21/2022 09:51:02,3min 58sec
NQU2,-2,0,0.25,963641256,963641290,1,12475.50,12478.75,$65.00,07/21/2022 10:00:46,07/21/2022 10:01:18,31sec
NQU2,-2,0,0.25,963641346,963641391,1,12493.50,12495.75,$45.00,07/21/2022 10:12:16,07/21/2022 10:15:16,2min 59sec
NQU2,-2,0,0.25,963641425,963641460,1,12505.50,12507.00,$30.00,07/21/2022 10:29:43,07/21/2022 10:29:56,12sec
NQU2,-2,0,0.25,963641476,963641516,1,12502.25,12506.00,$75.00,07/21/2022 10:31:57,07/21/2022 10:32:16,19sec
NQU2,-2,0,0.25,963641532,963641611,1,12535.50,12536.25,$15.00,07/21/2022 10:38:19,07/21/2022 10:58:32,20min 13sec
NQU2,-2,0,0.25,963641663,963641697,1,12580.00,12580.50,$10.00,07/21/2022 11:19:19,07/21/2022 11:19:53,33sec
NQU2,-2,0,0.25,963641717,963641746,1,12600.00,12602.00,$40.00,07/21/2022 11:29:11,07/21/2022 11:29:18,7sec
