symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
MNQU2,-2,0,0.25,960055210,960055244,1,12145.00,12148.25,$6.50,07/19/2022 10:21:24,07/19/2022 10:24:02,2min 38sec
MNQU2,-2,0,0.25,960055260,960055304,1,12170.00,12172.25,$4.50,07/19/2022 10:28:23,07/19/2022 10:30:13,1min 49sec
MNQU2,-2,0,0.25,960055392,960055431,1,12186.00,12188.75,$5.50,07/19/2022 10:33:53,07/19/2022 10:34:25,32sec
MNQU2,-2,0,0.25,960055447,960055476,1,12160.00,12163.50,$7.00,07/19/2022 10:41:49,07/19/2022 10:42:06,17sec
MNQU2,-2,0,0.25,960055531,960055492,1,12168.50,12158.00,$(21.00),07/19/2022 10:51:27,07/19/2022 10:50:06,1min 21sec
NQU2,-2,0,0.25,960055601,960055636,1,12175.00,12176.25,$25.00,07/19/2022 10:52:32,07/19/2022 10:57:20,4min 48sec
NQU2,-2,0,0.25,960055652,960055686,1,12178.00,12179.00,$20.00,07/19/2022 10:57:47,07/19/2022 10:58:39,52sec
NQU2,-2,0,0.25,960055702,960055810,1,12180.00,12168.75,$(225.00),07/19/2022 11:01:10,07/19/2022 11:12:37,11min 27sec
NQU2,-2,0,0.25,960055738,960055818,1,12155.00,12168.50,$270.00,07/19/2022 11:07:28,07/19/2022 11:12:37,5min 9sec
NQU2,-2,0,0.25,960055836,960055872,1,12177.00,12178.75,$35.00,07/19/2022 11:21:14,07/19/2022 11:21:20,6sec
NQU2,-2,0,0.25,960055888,960055926,1,12187.00,12188.50,$30.00,07/19/2022 11:25:00,07/19/2022 11:29:24,4min 24sec
MNQU2,-2,0,0.25,960055964,960055993,1,12200.00,12201.00,$2.00,07/19/2022 11:32:03,07/19/2022 11:32:13,9sec
MNQU2,-2,0,0.25,961567046,961567080,1,12196.00,12197.25,$2.50,07/19/2022 11:35:24,07/19/2022 11:39:51,4min 26sec
MNQU2,-2,0,0.25,961567171,961567205,1,12241.00,12243.00,$4.00,07/19/2022 12:45:25,07/19/2022 12:46:25,1min 
MNQU2,-2,0,0.25,961567221,961567255,1,12253.00,12253.75,$1.50,07/19/2022 13:00:23,07/19/2022 13:00:56,33sec
MNQU2,-2,0,0.25,961567289,961567323,1,12235.00,12237.00,$4.00,07/19/2022 13:29:39,07/19/2022 13:30:08,28sec
MNQU2,-2,0,0.25,961567339,961567373,1,12252.00,12253.00,$2.00,07/19/2022 13:54:39,07/19/2022 13:57:01,2min 21sec
NQU2,-2,0,0.25,961567389,961567418,1,12265.75,12267.00,$25.00,07/19/2022 14:08:11,07/19/2022 14:08:23,11sec
