symbol,_priceFormat,_priceFormatType,_tickSize,buyFillId,sellFillId,qty,buyPrice,sellPrice,pnl,boughtTimestamp,soldTimestamp,duration
NQU2,-2,0,0.25,983833473,983833444,1,13269.75,13249.00,$(415.00),08/04/2022 12:03:09,08/04/2022 11:59:59,3min 9sec
NQU2,-2,0,0.25,983833489,983833522,1,13270.00,13276.25,$125.00,08/04/2022 12:03:25,08/04/2022 12:08:22,4min 56sec
NQU2,-2,0,0.25,983833542,983833581,1,13276.00,13277.25,$25.00,08/04/2022 12:09:19,08/04/2022 12:11:23,2min 4sec
NQU2,-2,0,0.25,983833597,983833631,1,13280.00,13285.00,$100.00,08/04/2022 12:11:56,08/04/2022 12:12:26,30sec
NQU2,-2,0,0.25,983833647,983833681,1,13282.00,13284.75,$55.00,08/04/2022 12:13:05,08/04/2022 12:13:25,19sec
NQU2,-2,0,0.25,983833751,983833790,1,13288.00,13289.75,$35.00,08/04/2022 12:17:32,08/04/2022 12:19:08,1min 35sec
NQU2,-2,0,0.25,983833806,983833835,1,13290.00,13291.25,$25.00,08/04/2022 12:19:50,08/04/2022 12:20:03,12sec
NQU2,-2,0,0.25,983833853,983833878,1,13290.25,13296.00,$115.00,08/04/2022 12:23:37,08/04/2022 12:23:37,
NQU2,-2,0,0.25,983833898,983833938,1,13305.50,13308.50,$60.00,08/04/2022 12:28:30,08/04/2022 12:32:31,4min 1sec
NQU2,-2,0,0.25,983833954,983833999,1,13310.25,13312.50,$45.00,08/04/2022 12:48:51,08/04/2022 12:49:37,46sec
NQU2,-2,0,0.25,988340016,988340050,1,13314.25,13295.25,$(380.00),08/04/2022 12:50:00,08/04/2022 12:56:35,6min 35sec
NQU2,-2,0,0.25,988340066,988340105,1,13300.00,13287.50,$(250.00),08/04/2022 12:58:20,08/04/2022 13:02:40,4min 20sec
NQU2,-2,0,0.25,988340139,988340168,1,13297.00,13299.00,$40.00,08/04/2022 13:03:31,08/04/2022 13:05:21,1min 50sec
NQU2,-2,0,0.25,988340228,988340188,1,13278.00,13280.50,$50.00,08/04/2022 13:11:07,08/04/2022 13:10:31,35sec
NQU2,-2,0,0.25,988340244,988340278,1,13292.00,13294.50,$50.00,08/04/2022 13:19:14,08/04/2022 13:19:54,39sec
NQU2,-2,0,0.25,988340317,988340353,1,13296.25,13298.25,$40.00,08/04/2022 13:26:48,08/04/2022 13:27:16,27sec
NQU2,-2,0,0.25,988340369,988340403,1,13303.00,13304.50,$30.00,08/04/2022 13:28:13,08/04/2022 13:29:17,1min 4sec
NQU2,-2,0,0.25,988340437,988340476,1,13305.00,13296.50,$(170.00),08/04/2022 13:32:52,08/04/2022 13:35:36,2min 43sec
NQU2,-2,0,0.25,988340510,988340544,1,13295.00,13281.00,$(280.00),08/04/2022 13:39:25,08/04/2022 13:41:20,1min 55sec
NQU2,-2,0,0.25,988340594,988340560,1,13287.75,13280.00,$(155.00),08/04/2022 13:42:49,08/04/2022 13:41:27,1min 21sec
NQU2,-2,0,0.25,988340610,988340639,1,13290.00,13295.50,$110.00,08/04/2022 13:43:28,08/04/2022 13:44:18,49sec
NQU2,-2,0,0.25,988340677,988340712,1,13306.50,13309.25,$55.00,08/04/2022 13:50:40,08/04/2022 13:50:56,16sec
NQU2,-2,0,0.25,988340728,988340763,1,13309.75,13312.50,$55.00,08/04/2022 13:51:06,08/04/2022 13:51:15,9sec
NQU2,-2,0,0.25,988340779,988340813,1,13320.00,13323.00,$60.00,08/04/2022 13:52:57,08/04/2022 13:54:07,1min 10sec
NQU2,-2,0,0.25,988340829,988340864,1,13317.25,13319.00,$35.00,08/04/2022 13:55:03,08/04/2022 13:56:25,1min 21sec
NQU2,-2,0,0.25,988340880,988340914,1,13321.75,13324.50,$55.00,08/04/2022 13:57:35,08/04/2022 14:09:28,11min 53sec
NQU2,-2,0,0.25,988340930,988340965,1,13325.25,13328.00,$55.00,08/04/2022 14:10:50,08/04/2022 14:10:58,8sec
NQU2,-2,0,0.25,988340981,988588016,1,13330.00,13331.50,$30.00,08/04/2022 14:11:54,08/04/2022 14:12:28,33sec
NQU2,-2,0,0.25,988588032,988588066,1,13330.00,13333.25,$65.00,08/04/2022 14:12:48,08/04/2022 14:13:11,23sec
NQU2,-2,0,0.25,988588082,988588116,1,13337.00,13339.00,$40.00,08/04/2022 14:14:10,08/04/2022 14:15:04,54sec
NQU2,-2,0,0.25,988588132,988588210,1,13345.00,13314.00,$(620.00),08/04/2022 14:16:09,08/04/2022 14:34:11,18min 2sec
NQU2,-2,0,0.25,988588173,988588218,1,13325.00,13313.75,$(225.00),08/04/2022 14:23:06,08/04/2022 14:34:11,11min 5sec
NQU2,-2,0,0.25,988588266,988588236,1,13325.25,13316.00,$(185.00),08/04/2022 14:36:56,08/04/2022 14:35:56,1min 
NQU2,-2,0,0.25,988588282,988588316,1,13325.00,13299.75,$(505.00),08/04/2022 14:37:18,08/04/2022 14:43:29,6min 10sec
NQU2,-2,0,0.25,988588402,988588368,1,13312.50,13296.00,$(330.00),08/04/2022 14:51:32,08/04/2022 14:45:37,5min 55sec
